ztf_id,ocsvm_score,ocsvm_outlier
ZTF19aarprog,14.256816840323516,1
ZTF19aarmznp,8.266800622151464,1
ZTF19aartuev,11.351297919323649,1
ZTF19aartuli,8.353839365770341,1
ZTF19aariwfe,-16.926793643061547,-1
ZTF19aasekcx,7.025465064277434,1
ZTF19aatlqdf,11.369730689956285,1
ZTF19aatesgp,-4.731741038875526,-1
ZTF19aatlmbo,-3.9677704053720717,-1
ZTF19aatgxjy,11.531463306181017,1
ZTF19aatgwhs,13.772507721239506,1
ZTF19aatheus,5.805075157559543,1
ZTF19aatgrpm,7.626301377561539,1
ZTF19aasmkhn,12.159985779767844,1
ZTF19aathllr,19.33975816997767,1
ZTF19aarphwc,11.432525928818833,1
ZTF18aaxokeg,11.3811143744854,1
ZTF19aatgznl,15.507500216476444,1
ZTF18aaqkdwu,12.878801446467442,1
ZTF19aatqzim,19.613879556799056,1
ZTF19aatgrxl,8.188598272800945,1
ZTF19aatgrxv,16.97227260955593,1
ZTF19aathcvn,18.216590162152578,1
ZTF19aauaaxi,13.980346313022203,1
ZTF19aaugoig,18.69653322949305,1
ZTF19aauguzk,14.727847166285358,1
ZTF19aauishy,1.8211472293024755,1
ZTF19aauisdr,11.49447224951404,1
ZTF19aaugaam,4.916323080931775,1
ZTF19aauitks,12.767008516927476,1
ZTF19aaujiwc,17.232465514771576,1
ZTF19aaupkev,15.933759788576623,1
ZTF19aaulzvc,13.36929599937185,1
ZTF19aauivtj,14.877027734661858,1
ZTF19aaurxsa,11.9192956022303,1
ZTF18aaqkcso,-4.234163553180004,-1
ZTF19aauplxw,13.037055847046588,1
ZTF19aaupkrl,8.294468463203927,1
ZTF19aauhhjy,14.439634497879517,1
ZTF18aaxeoqk,19.82766133861044,1
ZTF19aaurhox,20.19695829280508,1
ZTF19aaumvig,19.31120267303166,1
ZTF19aaujzqh,13.317302782868886,1
ZTF19aaurstb,5.633434074668379,1
ZTF19aauqwna,16.596129784759498,1
ZTF19aauxxgk,11.60030709886091,1
ZTF19aavbjfp,8.491180161736672,1
ZTF19aavkptg,-4.9595412174663736,-1
ZTF19aavbkly,10.280508495450242,1
ZTF19aavkhuy,11.890082672374682,1
ZTF19aavhblr,15.677970877947978,1
ZTF19aauxmqj,7.1746852200940765,1
ZTF19aavissk,12.6967703289491,1
ZTF19aavidqf,20.629226396433282,1
ZTF19aavivbl,7.325479663568785,1
ZTF19aavhypb,5.188045419321732,1
ZTF19aavmgtv,15.219550871997619,1
ZTF19aavhxby,12.539600698092372,1
ZTF19aavhzsc,13.39724818142983,1
ZTF19aavoweu,8.29403963399347,1
ZTF19aavnwxf,17.068289838658096,1
ZTF19aavnxwj,12.478847530253695,1
ZTF19aawwlxc,15.177294171595314,1
ZTF19aavjlkx,9.48037998397907,1
ZTF19aavmlqh,13.378180686563972,1
ZTF19aavounq,17.991920092280907,1
ZTF19aawfcgp,1.0701472623914299,1
ZTF19aavouyw,7.586260782438302,1
ZTF19aavoiyc,16.284046057766545,1
ZTF19aavnwyt,13.9862914811022,1
ZTF19aavrswr,15.917732180725572,1
ZTF19aawrumx,20.11116062255134,1
ZTF18aarlukc,8.980338672141002,1
ZTF19aavxpbx,3.9196854050171765,1
