ztf_id,ae_mse
ZTF21abnuldi,0.62011564
ZTF21abothvq,0.12446449
ZTF21abowsub,0.08320003
ZTF21abousyu,0.14142655
ZTF21abpamxn,0.14044161
ZTF21abpapvy,0.32027122
ZTF21abotuqo,0.19375636
ZTF21abowpnd,0.0701127
ZTF21abowqqa,0.07242973
ZTF21abotose,0.38701284
ZTF21abplgag,0.27400738
ZTF21abplhpw,0.12825952
ZTF21abpwtde,0.22420654
ZTF21abpaodi,0.15889715
ZTF21abpivbd,0.197112
ZTF21abprzfg,0.14189588
ZTF21abpryuv,0.34789416
ZTF21abpvssa,0.20986193
ZTF21abpxquj,0.36258316
ZTF21abpxsck,0.24175733
ZTF21abptxfk,2.5368202
ZTF21abqtckk,0.37747058
ZTF21abqfttg,0.14415897
ZTF21abqgbau,0.35493672
ZTF21abqikvn,0.19201437
ZTF21abqmrun,0.43869478
ZTF21abqmrtm,0.17814973
ZTF21abqftqr,0.10480147
ZTF21abqixak,0.14795236
ZTF21abqjjrb,0.17115541
ZTF21abpyauz,0.2836243
ZTF21abqueax,0.06867597
ZTF21abpvrhn,0.3593576
ZTF21abqvzjy,0.23367448
ZTF21abqymzg,0.1738489
ZTF21abrylwg,0.16751784
ZTF21abraccv,0.17742537
ZTF21abqpwpu,0.18000044
ZTF21abtxxdq,0.2877452
ZTF21abqvyyz,0.17889808
ZTF21abqsysj,0.15855575
ZTF21abrluay,0.23130092
ZTF21abrgbex,0.53319776
ZTF21abrghol,0.107181765
ZTF21abrhggj,0.0754595
ZTF21abrmefg,0.097115085
ZTF21abshszs,0.1713375
ZTF21abrpdsp,0.24140891
ZTF21abrpkzp,0.13579029
ZTF21abrpoaq,0.13221675
ZTF21abrqria,0.426693
ZTF21abrofrx,0.5239012
ZTF21abrxgiv,0.11473698
ZTF21abrxoir,0.22765225
ZTF21abrxwvv,0.1562373
ZTF21abrotmc,0.2933467
ZTF21abrzdqx,0.20359312
ZTF18abrebsb,0.12237401
ZTF21abrzsol,0.10828869
ZTF21absbwyz,0.27586955
ZTF21abrssvd,0.11368621
ZTF21absbujl,0.098668724
ZTF21absvlrr,0.20462161
ZTF21abtxqza,0.13689779
ZTF21abtbygc,0.39169246
ZTF21abtgbwr,0.21864814
ZTF21abuetwv,0.20774536
ZTF21abtorlk,0.24486767
ZTF21abvbdyr,0.26251677
ZTF21abujgmr,0.2869387
ZTF21abtuutw,0.18597321
ZTF21abtwvyl,0.21661693
ZTF21abtxglm,0.15601784
ZTF21abtxnir,0.14803706
ZTF21abxngcz,0.49266684
ZTF21abubxmc,0.11341138
ZTF21abuffew,0.1884779
ZTF21abtzlnh,0.5163362
ZTF21abuxuxj,0.15275614
ZTF21abujejr,0.8000195
ZTF21abufayv,0.07521624
ZTF21abukrln,0.061836053
ZTF21abukwfl,0.103812024
ZTF21abulsgn,2.0799425
ZTF21abujefa,0.13551204
ZTF21abuyyxi,0.14121114
ZTF21abvcugy,0.24286781
ZTF21abuyhau,0.08630946
ZTF21abuvury,0.53653055
ZTF21abvbihc,0.30165255
ZTF21abvcxel,0.1885029
ZTF21abvtfxn,0.14495605
ZTF21abvrrmy,0.21218194
ZTF21abvicne,0.26898503
ZTF21abvcarc,0.10095752
ZTF21abvcxid,0.55778193
ZTF21abvddpq,0.16675895
ZTF21abvfacx,0.12966448
ZTF21abvrfsr,0.11631198
ZTF21abvrlup,0.078391716
ZTF21abvtikp,0.20336348
ZTF21abvhxyk,0.12148094
ZTF21abvtuir,0.1473904
ZTF21abvuttc,0.12593617
ZTF21abwdzio,0.18339123
ZTF21abvxguf,0.13207063
ZTF21abvyxfs,0.10981538
ZTF21abwcned,0.30524185
ZTF21abwfnru,0.06969482
ZTF21abwqopp,0.22044253
ZTF21abwgpgt,0.3374666
ZTF21abwjibi,0.18137985
ZTF21abvvivq,0.19369556
ZTF21absyjff,0.32573077
ZTF21abuxitb,0.20252965
ZTF21abvbhul,0.114548594
ZTF21abwcnpe,0.19766265
ZTF21abxdact,0.46688807
ZTF21abwprfj,0.16275744
ZTF18abffdpa,0.13410978
ZTF21abwprfg,0.14437775
ZTF21abwtnzp,0.21976362
ZTF21abwukki,0.13008507
ZTF21abwunpp,0.26887572
ZTF21abwurky,0.17800231
ZTF21abxdcmp,0.115869716
ZTF21abwxaht,0.30395532
ZTF21abwxext,0.12420651
ZTF21abwxhje,0.14712416
ZTF21abwtybk,0.15491618
ZTF21abwzpgf,0.099435024
ZTF21abychwq,0.14964393
ZTF21abxlpkc,0.20276871
ZTF21abxniow,0.24164777
ZTF21abyakea,0.12477816
ZTF21abxknvv,0.071553186
ZTF21abxmxut,0.6586357
ZTF21abwycli,0.2286553
ZTF21abybnni,0.112995386
ZTF21abyjydm,0.16928811
ZTF21abyahbi,0.079394974
ZTF21abyvjeq,0.20946041
ZTF21abyazip,0.11349342
ZTF21abybgjx,0.13929142
ZTF21abzadod,0.08740846
ZTF21abyfxqr,0.11564401
ZTF21abxjcdc,0.16288984
ZTF21abzcpiw,0.33418247
ZTF21abylukk,0.29229978
ZTF21abzgzvs,0.2956418
ZTF21abyonuw,0.08741761
ZTF21abyqrli,0.17963411
ZTF21abzkgvc,0.16489969
ZTF21abzxkyv,0.1418688
ZTF21abxzzys,0.111367375
ZTF21abzciqh,0.14026937
ZTF21abzcplo,0.13612129
ZTF21abywdxt,0.1592835
ZTF21abzbuvf,0.20213886
ZTF21acapxdf,0.10980331
ZTF21acasloo,0.14957942
ZTF21acaegsr,0.1410867
ZTF21acaeoms,0.28600854
ZTF21acaszik,0.079236954
ZTF21abzywja,0.16923171
ZTF21acaqdnb,0.1035675
ZTF21acafqtj,0.2707269
ZTF21acaspdb,0.2705818
ZTF21acasrer,0.11766741
ZTF21acbcjwa,0.13113923
ZTF21acbvwej,0.17534657
ZTF21acafsjy,0.28276333
ZTF21accwovq,0.25083762
ZTF21acbcfmh,1.1486338
ZTF21acbjxhr,0.2852762
ZTF18abxhaop,0.11223214
ZTF21acbnfos,0.22173032
ZTF21acbgcma,0.20339914
ZTF21acbxtqq,0.14238039
ZTF21acbutpl,0.46127823
ZTF21accteto,0.18733393
ZTF21acbmxgn,0.12495849
ZTF21acceboj,0.497139
ZTF21acchwaw,0.38734472
ZTF21accibae,0.2654907
ZTF21acctrsp,0.16082703
ZTF21acclizu,0.27551427
ZTF21abtsoky,0.1763258
ZTF18acdwuhy,0.35476086
ZTF21acchbmn,0.22613439
ZTF21acciklh,0.30614254
ZTF21acdbcxy,0.28060034
ZTF21acbxtir,0.09373875
ZTF21accuexh,0.09011917
ZTF21accwcrh,0.18831138
ZTF21accyvil,0.14245215
ZTF21acdajtx,0.342648
ZTF21acdalyp,0.14330436
ZTF21acdjasw,0.31350568
ZTF21acdenty,0.2525493
ZTF21acdezwk,0.30196017
ZTF21acdcxfz,0.22740798
ZTF21acdykpb,0.12700687
ZTF21acdkydg,0.14137219
ZTF21acdmwae,0.5695191
ZTF21acdoyqt,0.24506158
ZTF21acdxhuv,0.23840345
ZTF21acdvkcj,0.24656461
ZTF21acdwvwo,0.13279127
ZTF19abkftvd,0.20244204
ZTF21acefbte,0.13572517
ZTF21acempzi,0.19817361
ZTF21acekmmm,0.16367275
ZTF21acenkuf,0.19402827
ZTF21aceehxt,0.2552233
ZTF21aceqgbv,0.097274065
ZTF21aceqmyz,0.20634256
ZTF21aceqpgp,0.48145
ZTF21acfgfuy,0.075907625
ZTF21aceujob,0.18957283
ZTF21aceqrju,0.5376763
ZTF21acfabut,0.17146216
ZTF21acfaugw,0.6801708
ZTF21achcwnd,0.14055565
ZTF21acgyciq,0.25338086
ZTF21acfslmr,0.20884834
ZTF21acfgjiw,0.3483411
ZTF21acgpjbx,0.1470568
ZTF21acefcnp,0.2957777
ZTF21acgupte,0.12760605
ZTF21acgumps,0.45956948
ZTF21acgnagk,0.20565043
ZTF21achpuoa,0.24733587
ZTF21acgrrnl,0.4184574
ZTF21acguaen,0.25735584
ZTF21achhwdz,0.10275815
ZTF21acgunkr,0.23053499
ZTF21achltea,0.28533837
ZTF21acgxypn,0.25383326
ZTF21acgxzha,0.276023
ZTF21acgyywa,0.18807779
ZTF21acgyzel,0.17217074
ZTF21acgzgvm,0.15973774
ZTF21acgzwsc,0.20268378
ZTF21achdxdn,0.19998735
ZTF21achgfbk,0.32992122
ZTF21achqzub,0.1192635
ZTF21achujxq,1.2881377
ZTF21achlshg,0.33534825
ZTF21achiyue,0.26258156
ZTF21achlxxo,0.6875594
ZTF21acheiti,0.3708401
ZTF19acetzrc,0.33868006
ZTF18aawitry,0.21523328
ZTF21achptrd,0.17404874
ZTF21achxlkq,0.47248736
ZTF21acipdhn,0.2541387
ZTF21achyvno,0.26170254
ZTF21achzpyc,0.16464768
ZTF21acilvjb,0.18124536
ZTF21aciobmz,0.51870304
ZTF21acinvvh,0.13858692
ZTF21aciluqg,0.35162905
ZTF21acincqb,0.4636378
ZTF21acioxcf,0.15101255
ZTF21acipmgw,0.22152637
ZTF21acjbedo,0.13201429
ZTF21acimjvp,0.28117093
ZTF21acisqde,0.2051102
ZTF21acionva,0.82206273
ZTF21acindcq,0.24519925
ZTF21acjurqj,1.2047156
ZTF21aciuhyy,0.20895372
ZTF21aciuvmg,0.35941008
ZTF21aciwkzc,0.17649783
ZTF21aciuhqw,0.32223302
ZTF21acizrpw,0.94539887
ZTF21acjeegy,0.26988494
ZTF21acjglei,0.54007876
ZTF21acjgqjl,0.22844501
ZTF19abxmvcq,0.5548078
ZTF21aagolae,0.22368509
ZTF21acjjxww,0.23218034
ZTF21acjvgxg,0.34972638
ZTF21acjjwmj,0.19245686
ZTF21ackcxql,0.4009722
ZTF21ackdwjm,0.41215754
ZTF21acjotip,0.21052217
ZTF21acjxzsa,0.34673882
ZTF21ackqbow,0.26755083
ZTF21aclzodp,0.90998954
ZTF21acljfzt,0.25992996
ZTF24aaoebqp,0.21514346
ZTF22aaaowlo,0.45931357
ZTF22aadgsdi,0.28274915
ZTF22aadfstk,0.2821248
ZTF22aaecdin,0.097690515
ZTF22aadksbz,2.0377302
ZTF22aadetzg,0.26152337
ZTF22aadesjc,0.7505684
ZTF22aadolby,0.15737249
ZTF22aadeuwu,0.2716389
ZTF22aaedgbt,0.21528374
ZTF22aaemoot,0.20258117
ZTF22aadkocy,0.12426993
ZTF22aadnjsh,0.25427997
ZTF22aadlnaf,0.16438149
ZTF22aadnqsf,2.1208882
ZTF18aajkrxi,0.14601699
ZTF22aadqlhy,0.48863524
ZTF22aaektkm,0.118966654
ZTF22aadfbim,0.2475993
ZTF22aaeaqmz,0.15389806
ZTF22aadpgmo,0.2549858
ZTF22aadeurv,0.11720265
ZTF22aadtowh,0.5182943
ZTF22aaeasul,0.30090347
ZTF22aaeaktc,0.40447968
ZTF22aadfcnz,0.16148216
ZTF22aadqgoa,0.49202317
ZTF22aadephk,0.21790281
ZTF22aaebkwd,0.17782317
ZTF22aaettxg,0.13661996
ZTF22aadfgpu,0.22670412
ZTF22aadghdv,0.19683947
ZTF18aatmlsy,0.09069795
ZTF22aaejjtb,0.2517532
ZTF22aaevnvp,0.18198939
ZTF22aaekgxv,0.12922129
ZTF22aadoihx,0.8119911
ZTF22aaemhwl,0.099748895
ZTF22aaerfpk,0.2136539
ZTF22aaezyos,0.49486142
ZTF22aaemgsl,0.16089362
ZTF22aaezjuu,0.25650513
ZTF22aaeviey,0.21694168
ZTF22aafdaai,0.07180291
ZTF22aaffaah,0.18385687
ZTF22aafpbbu,0.13054174
ZTF19abkxeft,0.18122217
ZTF22aafnqtw,0.1416275
ZTF22aafnqfz,0.32830766
ZTF22aafrjnw,0.47799027
ZTF22aafoweb,0.12094918
ZTF22aagtxzo,0.115884535
ZTF22aafoqrd,2.5352614
ZTF22aagvgwl,0.17161642
ZTF22aagvtzz,0.1787212
ZTF22aagyrlp,0.13207617
ZTF22aagzcai,0.29243967
ZTF22aahaufu,0.1033312
ZTF22aahhocd,0.615703
ZTF22aahebcu,0.24769731
ZTF22aahftli,0.30617407
ZTF22aagvxjc,0.24098033
ZTF22aahgvlx,0.29032543
ZTF22aahhrks,0.11008345
ZTF22aahhlnd,0.07869847
ZTF22aahiyfc,0.25839978
ZTF22aaidexe,0.08322716
ZTF22aahhgue,0.10660207
ZTF22aahecwj,0.11882489
ZTF22aahhywm,0.18060313
ZTF22aahhzqi,0.08474331
ZTF22aahibvx,0.3155159
ZTF22aahjayr,0.24850355
ZTF22aahmbwn,0.2528912
ZTF22aahnkdv,0.89616466
ZTF22aaijrcl,0.14316295
ZTF22aahwcya,0.24631014
ZTF22aaimgvi,0.1760046
ZTF22aahygkd,0.075640686
ZTF22aahyqck,0.17220365
ZTF22aahwlcv,0.15511177
ZTF22aahndul,0.08785654
ZTF22aaiiiho,0.35892168
ZTF22aaijnqy,0.07279165
ZTF22aaijrci,0.33246842
ZTF22aaijrul,0.22930236
ZTF22aaimbfz,0.186315
ZTF22aaipocw,0.5097816
ZTF22aajcupz,0.22613026
ZTF22aaiisww,0.108274624
ZTF22aajezaq,0.43113473
ZTF22aajeyek,0.48783648
ZTF22aajakms,0.69137865
ZTF22aajhkvu,0.12194972
ZTF22aajhiri,0.30872807
ZTF22aajhlaj,0.30738044
ZTF22aajhlat,0.5577995
ZTF22aajhyin,0.19436002
ZTF22aajijjf,0.2556028
ZTF22aajrwmu,0.17948031
ZTF18aaqpeoq,0.13366403
ZTF22aajhtpy,0.17690372
ZTF22aajigho,0.21522126
ZTF22aajivyw,0.18308471
ZTF22aajrjrc,0.18428841
ZTF22aajhkpo,0.4024481
ZTF22aajtaem,0.18600331
ZTF22aajiynq,0.1004006
ZTF22aajlsrh,0.19299969
ZTF22aajjawt,0.22331025
ZTF22aajlzbs,0.15096398
ZTF22aajjlin,0.18973294
ZTF22aajnffd,0.34657738
ZTF22aajowwt,0.26464716
ZTF22aajlruz,0.12747546
ZTF22aajpgof,0.26991823
ZTF22aajpzwm,0.1716898
ZTF22aajvkrd,0.20338121
ZTF22aajpdbs,0.09237788
ZTF22aajrrzz,0.20213825
ZTF22aajsdkt,0.17155491
ZTF22aajryew,0.2310205
ZTF22aajspto,0.10613687
ZTF22aajsqdv,0.19266261
ZTF22aajwlug,0.26315027
ZTF18aaqldvl,0.5846665
ZTF22aajvhrj,0.19888891
ZTF22aakaygk,0.13441807
ZTF22aakbzzl,0.20255011
ZTF22aakdqqg,0.30069304
ZTF22aakemmo,0.14321177
ZTF22aakethm,0.17924646
ZTF22aaknhja,0.1256221
ZTF22aaketce,0.09867012
ZTF22aaknczk,0.16454893
ZTF22aakdwiu,0.20336479
ZTF22aakndny,0.18644734
ZTF22aaknfly,0.15655607
ZTF22aaknmzk,0.11338537
ZTF22aaknrtp,0.14865714
ZTF22aaklhfg,0.20452859
ZTF18aamvfeb,0.35182416
ZTF22aakoxtx,0.15332867
ZTF22aakpvbx,0.14679863
ZTF22aakpyqw,0.2235995
ZTF22aakqruk,0.10727892
ZTF22aakqvzc,0.20200616
ZTF22aakrimd,0.09052649
ZTF22aakpwqf,0.19700994
ZTF22aaksdvi,0.29371175
ZTF22aakmtrc,0.20155716
ZTF22aakynop,0.0670842
ZTF22aalizik,0.14899266
ZTF22aaknmbw,0.26797923
ZTF22aaknvcz,0.07152749
ZTF22aallgci,0.14670303
ZTF22aaldrem,0.06349463
ZTF22aalpfln,0.07991315
ZTF22aakyrye,0.27225545
ZTF22aamrkns,0.27422908
ZTF22aambfit,0.2213966
ZTF22aaliywk,0.11127593
ZTF22aaljyqw,0.14170903
ZTF22aalmrqp,0.55356663
ZTF22aalwbgz,0.13512763
ZTF22aalqzkz,0.14327727
ZTF22aalsbwt,0.20781349
ZTF22aalrcmn,0.20378976
ZTF22aalunvy,0.15227419
ZTF22aalfmec,0.44133195
ZTF22aamfvrs,0.112640426
ZTF22aalwghb,0.13977088
ZTF22aalzyzl,0.19374958
ZTF22aamfjun,0.054073278
ZTF22aalwnzj,0.063784726
ZTF22aalyumh,0.058363926
ZTF22aamiomf,0.069690876
ZTF22aambeqv,0.10853112
ZTF22aamgpzz,0.2312695
ZTF22aamdxkj,0.2216308
ZTF22aamgjba,0.12465637
ZTF22aamgkdw,0.22911458
ZTF22aamglev,0.30277053
ZTF18aasyjhd,0.42809942
ZTF22aamxszf,0.07387555
ZTF22aambnsg,0.20823751
ZTF22aamssbr,0.25618288
ZTF22aamzzjw,0.16977893
ZTF22aamrhna,0.16982888
ZTF22aamtomc,0.9431266
ZTF22aanesux,0.25147063
ZTF22aamgumi,0.70744514
ZTF22aangixh,0.44310933
ZTF22aanjyae,0.29589447
ZTF22aankxcq,0.10586845
ZTF22aanumko,0.26278755
ZTF22aanppbi,0.18019478
ZTF22aantrtp,0.27804735
ZTF22aanwibf,1.4326087
ZTF22aanzbru,0.43884632
ZTF22aanzrlh,0.21934046
ZTF22aaohilj,0.2692901
ZTF18abfbbyh,0.10708878
ZTF22aaokebo,0.15134272
ZTF22aaoewrn,0.1242382
ZTF22aaofpts,0.27046537
ZTF22aaorjov,0.2124065
ZTF22aaojclr,0.13748299
ZTF22aaohzok,0.17809986
ZTF22aaoelte,0.1534854
ZTF22aaohkqz,0.3128575
ZTF22aaohmcv,0.14533263
ZTF22aaohpmz,0.13725974
ZTF22aaoiddx,0.37950552
ZTF22aaoippk,0.49630556
ZTF22aaokiud,2.5824661
ZTF22aaolexr,0.2098083
ZTF22aaoemmz,0.20391148
ZTF22aaolhhl,0.21717419
ZTF22aaorkwk,0.34459904
ZTF22aaolvwv,0.118232705
ZTF22aaolwsd,0.2533188
ZTF22aaonqcc,0.15472117
ZTF22aaowhti,0.18494129
ZTF22aaosjja,0.23521376
ZTF22aaorbxb,0.15253106
ZTF22aarqrxf,0.28871349
ZTF22aaowkts,0.6447422
ZTF22aaoskwd,0.1538585
ZTF22aaolcan,0.17401576
ZTF22aaparwk,0.15177527
ZTF22aaoqlos,0.31385228
ZTF22aapenmy,0.06577339
ZTF22aaotgrc,0.2333017
ZTF22aaojcoc,0.354157
ZTF22aaoxhuh,0.22970033
ZTF22aaoxiux,0.21236521
ZTF22aapaavr,1.4112233
ZTF22aapargp,0.5831957
ZTF22aaoqfsm,0.3705676
ZTF22aaoolua,0.23225325
ZTF22aapjrvz,0.23444657
ZTF22aaphdzl,0.25220487
ZTF22aaozpun,0.10601418
ZTF22aapqaqe,0.51642776
ZTF22aaptcfi,0.37531185
ZTF22aarbard,0.20315562
ZTF22aapmawo,0.22964844
ZTF22aaqlfwe,0.10630457
ZTF22aaqhirm,0.17204791
ZTF22aaqwdjw,0.13680239
ZTF22aarrbne,0.12358804
ZTF22aarlppe,0.17877914
ZTF22aarrawv,0.22362496
ZTF22aasoali,0.31411394
ZTF22aartmuz,0.1394104
ZTF22aapkbkl,0.4318064
ZTF22aarwtqp,0.10672615
ZTF22aarwwyy,0.26123247
ZTF22aarwpcf,0.12398529
ZTF22aarvtbb,0.21309759
ZTF22aasfzzf,0.22595137
ZTF22aasdtcq,0.34266242
ZTF22aarsjvn,0.27690464
ZTF22aasrmim,0.16340055
ZTF22aapmmtu,0.10155439
ZTF22aasjwqv,0.1666346
ZTF22aaskqie,0.11628942
ZTF22aashqrd,0.16415362
ZTF22aaslyzj,0.27101594
ZTF22aasojye,0.32650834
ZTF22aasppdz,0.19119622
ZTF22aasmgbb,0.9394709
ZTF22aasygdq,0.46409443
ZTF22aasyitj,0.43300095
ZTF22aaspijs,0.19752385
ZTF22aaszlph,0.1932436
ZTF22aatbtqn,0.32020584
ZTF22aasxakz,0.3328555
ZTF22aatghyo,0.1512744
ZTF22aasxgjp,0.49423018
ZTF22aatemqx,0.19752893
ZTF22aattwsv,0.26096565
ZTF22aasaapb,0.1446502
ZTF22aasycgf,0.17059988
ZTF22aataizc,0.27233228
ZTF22aasyada,0.11411433
ZTF22aatunnt,0.15360297
ZTF22aativsd,0.23755403
ZTF22aatuxjc,0.26406077
ZTF22aatuxpc,0.13037759
ZTF22aatnyqk,0.17419368
ZTF22aatuatn,0.2281787
ZTF22aattfmb,0.58750826
ZTF22aatfjcy,0.18797378
ZTF22aatnyuo,0.23100138
ZTF22aaudeny,0.10644401
ZTF22aaucozn,0.20238729
ZTF22aauhism,0.17867778
ZTF22aaujqll,0.10420188
ZTF22aaudftc,0.2716424
ZTF22aawxlpc,0.2918234
ZTF22aausgkx,0.039060578
ZTF22aausixa,0.123890966
ZTF22aatvdon,0.20287223
ZTF22aauuxul,0.04831587
ZTF18aawzens,0.21493894
ZTF22aauurbv,0.44686535
ZTF22aauvfay,0.14807554
ZTF22aaudjgc,0.25077546
ZTF22aausjcd,0.31259453
ZTF22aavskaa,0.085748
ZTF22aavbezc,0.08657851
ZTF22aavcfed,0.7061356
ZTF22aauwyuq,0.23232822
ZTF22aavzfwp,0.19288024
ZTF22aaveqbx,0.067254
ZTF22aavcvgd,0.10677821
ZTF22aaspkif,0.64070076
ZTF22aavdiim,0.15785554
ZTF22aawfjnt,0.19486414
ZTF22aavpkwo,0.13130184
ZTF22aawdqfp,0.1446963
ZTF22aavvqyh,0.442673
ZTF22aavwyfw,0.41989058
ZTF22aawcmcr,0.26397485
ZTF22aawzdti,0.08280942
ZTF22aaweukv,0.21451755
ZTF22aawfeov,0.21496873
ZTF22aayplsv,0.42414162
ZTF22aazbxmi,0.17089623
ZTF22aauxzqe,0.14489795
ZTF22aavakpj,0.13939103
ZTF22aawzgcx,0.070920974
ZTF22aawptbl,0.37272203
ZTF22aawtunt,0.1308229
ZTF18acjpret,0.778544
ZTF22aavobvq,1.0051049
ZTF22aavcyar,0.08488986
ZTF18aawlxls,0.5174456
ZTF22abcvfgs,0.49321574
ZTF22aaxgujq,0.28980663
ZTF22aaxklbk,0.21825756
ZTF22aayaemx,0.32947713
ZTF22aayrixx,0.1520267
ZTF22aawavtx,0.16618371
ZTF22aaxtysg,0.08280077
ZTF22aaypvib,0.23301364
ZTF22aaxzzoc,0.14844804
ZTF22aaylnhq,0.3776822
ZTF22aaygzdb,0.09050819
ZTF22aaycdbt,0.15333585
ZTF22aayrhvp,0.16860281
ZTF22aaynvgi,0.13021198
ZTF22aayfpso,0.24223782
ZTF22aayjzmc,0.10530422
ZTF22aaydcsb,0.113906115
ZTF22aaymjam,0.21465388
ZTF22aayprcr,0.10704587
ZTF22aayrxbb,0.10953074
ZTF22aazjqtu,0.192976
ZTF22aazdzyj,0.9552973
ZTF22aayobas,0.34852836
ZTF22aayvaoa,0.2792354
ZTF22aazpfxt,0.13365261
ZTF22aazgaus,0.13066433
ZTF22aaznbmz,0.12561555
ZTF22aazjgoi,0.35048655
ZTF22aazeagq,0.33080432
ZTF22aazjiam,0.11994069
ZTF22aazjvid,0.33023024
ZTF22abaette,0.21227884
ZTF22abaiyaf,0.10925641
ZTF22aazuuin,0.5633368
ZTF22aazuowq,0.58443624
ZTF22abahblc,0.1725393
ZTF22abahzeh,0.30432376
ZTF22abafbzv,0.23115383
ZTF22abaiyyz,0.1829169
ZTF22abakcfy,0.22442003
ZTF22aaqrszt,0.34938467
ZTF22abamnmb,0.18205647
ZTF22abaegxq,0.336922
ZTF22abaqzcm,0.14242305
ZTF22abarhid,0.12696227
ZTF22abatsqa,0.18524398
ZTF22abavsqq,0.7604738
ZTF22abaxqlk,0.31186667
ZTF22abayewb,0.08599156
ZTF22abbiqoi,0.4538624
ZTF22abbcnay,0.35384205
ZTF22abbmgdo,0.18810801
ZTF22abblogu,0.14121932
ZTF22abatsyj,0.118182786
ZTF22abbaqil,0.19726819
ZTF22abbausm,0.15190025
ZTF22abbirsn,0.08505829
ZTF22abbiwrr,0.20809747
ZTF22abcckha,0.8153778
ZTF22abbkxor,0.12592483
ZTF22abbmemk,0.101449795
ZTF22abcuiht,0.16747639
ZTF22abbsbys,0.16808578
ZTF22abbtmdv,0.07858541
ZTF22abbtqmf,0.117929704
ZTF22abcbses,0.40750563
ZTF22abcfics,0.12660395
ZTF22abckjon,0.18902463
ZTF22abcknjm,0.22847043
ZTF22abdfjjo,0.10887351
ZTF22abcsiqk,0.43259013
ZTF22abcuctb,0.20993263
ZTF18abfchzq,0.16123778
ZTF22abddvec,0.16693431
ZTF22abdlnkm,0.11806622
ZTF22abdtpru,0.23730244
ZTF22abdjqlm,0.106221035
ZTF22abdlohy,0.10076644
ZTF22abdondo,0.44571555
ZTF22abfutah,0.3139595
ZTF22abdstgi,0.1348793
ZTF22abdtcki,0.29148576
ZTF22abegjkl,0.18874182
ZTF22abegteh,0.11823175
ZTF19abmugyh,0.16764845
ZTF22abdxbyh,0.15782352
ZTF22abdxjhr,0.25993893
ZTF22abecbbd,0.19995274
ZTF22abekkwn,0.10720241
ZTF22abeskuc,0.21497974
ZTF22abeltic,0.1744669
ZTF22abeioig,0.2749205
ZTF22abemaki,0.16117926
ZTF22abembaz,0.12439585
ZTF22abeijrg,0.15749197
ZTF22abepfmn,0.2833501
ZTF22abevcjl,0.486707
ZTF22abewvtv,0.43930063
ZTF22abeyzcl,0.11545565
ZTF22abfspdz,0.11682029
ZTF22abfskre,0.16700004
ZTF22abfnfud,0.39011028
ZTF22abfzaqd,0.17239994
ZTF22abfoehf,0.2897687
ZTF22abfrkoh,0.6398319
ZTF22abfxmiu,0.3059312
ZTF22abfvibh,0.5941473
ZTF22abfvzqg,0.2145535
ZTF22abfwihc,0.23519553
ZTF22abfrbnl,0.1994984
ZTF22abfwbgr,0.16825444
ZTF22abfxmpc,0.31556746
ZTF22abfzaed,0.44217703
ZTF22abgawhn,0.09552629
ZTF22abgawib,0.18434697
ZTF22abfweew,0.22163782
ZTF22abfuwel,0.11242971
ZTF22abgawlh,0.2573569
ZTF22abfutmm,0.2619189
ZTF22abfuyqr,1.573186
ZTF22abfwign,0.14384533
ZTF22abfwchw,0.12399537
ZTF22abfrbzi,0.3607756
ZTF22abfwxtr,0.24154721
ZTF22abexkqi,0.19729662
ZTF22abgibib,0.18041098
ZTF22abfvjky,0.09909656
ZTF22abfviaz,0.193834
ZTF22abfviis,0.09884811
ZTF22aaxfqka,1.532872
ZTF22abfxwub,0.21633139
ZTF22abfyukg,0.091891356
ZTF22abftfug,0.40571353
ZTF22abfytal,0.20459925
ZTF22abfvvpv,0.15665053
ZTF22abfwthv,0.18509012
ZTF22abfvjeg,0.19980522
ZTF22abfxmvf,0.20742947
ZTF22abfxwkm,0.1603782
ZTF22abfyqsc,0.21315084
ZTF22abfyrxh,0.19866046
ZTF22abfyvhf,0.24277367
ZTF22abfyyew,0.18709898
ZTF22abfyzir,0.30224916
ZTF22abfzarj,0.4536873
ZTF22abfzdkz,0.20629612
ZTF22abgndif,0.60206085
ZTF22abgbffy,0.43602026
ZTF22abggmuu,0.092049
ZTF22abgdjwt,0.21118598
ZTF22abfvxlz,0.121723
ZTF22abgepyb,0.117517665
ZTF22abgiayt,0.10434966
ZTF22abggmae,0.15732804
ZTF22abghgca,0.111681275
ZTF22abghdno,0.12068751
ZTF22abfvsbt,0.37244052
ZTF22abhfwmr,0.2459261
ZTF22abhjdlx,0.22762966
ZTF22abhsxkn,0.08652499
ZTF22abilaka,0.1868975
ZTF22abhuvug,0.10984648
ZTF22abhcqrr,0.14804703
ZTF22abhcrfy,0.081587
ZTF22abhencl,0.16933955
ZTF22abgteub,0.12714574
ZTF22abhxptt,0.12656377
ZTF22abhldat,0.10419486
ZTF22abhodtl,0.12525006
ZTF22abhrjld,0.18702005
ZTF22abhsxph,0.2410727
ZTF22abhuvqj,0.1643419
ZTF22abitewv,0.18766476
ZTF22abkbmob,0.2328636
ZTF22abkbjsb,0.25050667
ZTF22abhxptj,0.1736982
ZTF22abiozoc,0.14599377
ZTF22abhyzjq,0.08755051
ZTF22abipthl,0.17398392
ZTF22abipidm,0.12783703
ZTF22abibgsa,0.12803498
ZTF22abghrui,0.6338915
