ztf_id,n_total,n_g,n_r,span,max_gap,median_gap,mag_range,frac_imputed
ZTF19abrcvzz,48,20,28,64.81641210010275,8.044166599866003,0.9706943999044597,2.2350299999999983,0.0
ZTF19abuonnx,14,6,8,50.86835649982095,10.005636599846184,3.060023100115359,1.418683999999999,0.0
ZTF19abwsecm,23,11,12,88.74877309985459,14.897013899870217,2.9767708498984575,3.381458000000002,0.0
ZTF19abuxhqc,23,9,14,55.950185200199485,11.857511600013822,2.9106944501399994,1.6586280000000002,0.0
ZTF19abuhlxk,81,41,40,87.78515050001442,10.82340280013159,0.9695949500892311,4.302472000000002,0.0
ZTF19abucvgu,15,8,7,46.979699099902064,7.043576400261372,2.9973263998981565,1.9309510000000003,0.0
ZTF19abujhgm,61,18,43,68.81593749998137,5.820648199878633,0.9422801500186324,2.352203000000003,0.0
ZTF19abvanim,18,10,8,67.92055550031364,16.958287000190467,3.0052315001375973,2.3595560000000013,0.0
ZTF19abvalfd,18,7,11,50.971990699879825,9.016238499898463,3.003078700043261,2.6801770000000005,0.0
ZTF19abvdbyx,17,5,12,73.8095832997933,11.860555599909276,4.0259548500180244,1.057342000000002,0.0
ZTF19abvdgqo,36,18,18,26.838958299718797,2.999618100002408,0.9655324001796544,1.164860000000001,0.0
ZTF19abuayqg,37,16,21,37.751493100076914,3.9804051001556218,0.9685532497242093,1.450795000000003,0.0
ZTF19abvhkst,82,33,49,55.714432899840176,8.007106500212103,0.02925930032506585,2.5640029999999996,0.0
ZTF19abvgnxg,20,10,10,47.75319440010935,11.794004600029439,2.9373841998167336,1.6896479999999983,0.0
ZTF19abvgwvp,19,9,10,35.9526504999958,6.020671299658716,2.8108043998945504,1.371182000000001,0.0
ZTF19abvhduf,100,50,50,175.65781250037253,15.003935200162232,1.0067477002739906,4.801644,0.0
ZTF19abuzinv,87,37,50,171.62525469996035,18.94935189979151,0.9835763999726623,2.0424819999999997,0.0
ZTF19abupned,52,23,29,63.68894670018926,6.966157400049269,0.9702662001363933,2.5161179999999987,0.0
ZTF19abulzhy,75,37,38,53.82009259983897,3.980439799837768,0.9674826497212052,1.6483760000000025,0.0
ZTF19aburnqh,24,11,13,56.01784719992429,6.974212999921292,2.9419559999369085,2.578541999999999,0.0
ZTF19abwztsb,55,19,36,325.16645839996636,89.4502778002061,2.9997338000684977,3.877326,0.0
ZTF19abulzlj,57,28,29,46.85312499990687,5.000034700147808,0.9680439501535147,1.9257139999999993,0.0
ZTF19abwaohs,93,40,53,67.93587959976867,5.112210699822754,0.9673380001913756,2.2202299999999973,0.0
ZTF19abwnpus,19,8,11,57.926169000100344,8.052650399971753,3.0025462999474257,1.7866040000000005,0.0
ZTF19abwouqp,46,20,26,54.91609960002825,6.911712999921292,0.9704165998846292,1.7099800000000016,0.0
ZTF19abvjdfc,12,4,8,34.069409700110555,7.983113399706781,2.977615799754858,1.1843620000000001,0.0
ZTF19abwswzb,57,26,31,80.74760420015082,5.935289400164038,0.9817419000901282,2.902297000000001,0.0
ZTF19abxekxi,25,13,12,79.90334489988163,9.999189799651504,3.9206250000279397,1.182704000000001,0.0
ZTF19abxfunp,34,17,17,60.82305549969897,5.034594899974763,1.8235069001093507,2.7964529999999996,0.0
ZTF19abxgmzr,19,8,11,56.91146990004927,8.905717600136995,2.96365735004656,1.7938730000000014,0.0
ZTF19abxigfc,9,4,5,27.914259299635887,7.978379600215703,2.9952951497398317,1.0228420000000007,0.0
ZTF19abwsdic,15,8,7,48.79376160027459,14.855914300307631,2.964901600033045,1.555064999999999,0.0
ZTF19abxihut,14,7,7,52.86690969998017,14.844942099880427,2.9903587996959686,2.1879039999999996,0.0
ZTF19abxjrge,41,21,20,103.77543980022892,22.00472219986841,1.0317071499302983,2.6549760000000013,0.0
ZTF19abuzpmr,15,7,8,37.02957180002704,6.003020900301635,2.972459450131282,1.5415589999999995,0.0
ZTF19abxnycf,33,13,20,142.72048619994894,37.96540510002524,2.968200149713084,1.582492000000002,0.0
ZTF19abwsagv,33,15,18,79.81844910001382,6.995370400138199,2.9435821999795735,1.6448160000000023,0.0
ZTF19abxiqqm,14,5,9,27.95113420020789,6.938483800273389,2.913634200114757,1.275666000000001,0.0
ZTF19abvjcii,161,82,79,34.002662000246346,4.929641200229526,0.018680550158023834,1.5503999999999998,0.0
ZTF19abxfhrq,28,11,17,52.84094899985939,8.889583299867809,0.9862846997566521,2.404895,0.0
ZTF19abwscog,12,6,6,41.88460640003905,10.926388800144196,3.9332753997296095,1.653345999999999,0.0
ZTF19abxtdgh,46,15,31,141.69387730024755,15.935705999843776,2.7484837998636067,3.5938860000000012,0.0
ZTF19abwsxug,16,8,8,44.71935180015862,11.857523099984974,2.9328934997320175,1.5407529999999987,0.0
ZTF19abxtcio,27,8,19,48.723599599674344,8.007569500245154,1.0002545998431742,2.4043220000000005,0.0
ZTF19abxvles,18,9,9,44.97638890007511,7.9979282999411225,2.914513900410384,1.4223560000000006,0.0
ZTF19abxvtmn,61,27,34,143.7958332998678,24.056689800228924,0.9900347001384944,1.8721239999999995,0.0
ZTF19abxdnzt,21,13,8,117.41952549992129,59.44525469979271,2.996047449996695,3.651054000000002,0.0
ZTF19abxdnhr,16,8,8,40.95849540038034,8.00346070015803,2.9759490001015365,1.5376800000000017,0.0
ZTF19abycslo,19,8,11,49.91490739956498,6.907650399953127,2.967702549882233,1.541285000000002,0.0
ZTF19abyhxzp,19,6,13,54.905520900152624,8.786527699790895,2.9513310501351953,1.8092170000000003,0.0
ZTF19abyigib,12,6,6,41.87493049958721,12.958344899583608,2.9995138999074697,1.2140100000000018,0.0
ZTF19abyikbv,57,23,34,94.66519679967314,19.97704860009253,0.9705034499056637,3.606077000000001,0.0
ZTF19abyjhpz,15,10,5,29.97956020012498,4.965601900126785,2.9762558001093566,1.2534920000000014,0.0
ZTF19abyjjxp,32,16,16,75.81435179989785,9.004490799736232,2.9187268000096083,3.2961600000000004,0.0
ZTF19abxjimu,75,42,33,144.75199080025777,22.01436350028962,0.9624767999630421,4.104021000000001,0.0
ZTF19adannbl,15,7,8,56.911712899804115,12.950705999974161,3.467991900164634,2.014711000000002,0.0
ZTF19abyfbik,12,6,6,37.91574069997296,8.011411999817938,2.9867709004320204,1.87716,0.0
ZTF19abymhad,12,5,7,30.0243056002073,7.916018499992788,2.9692130000330508,0.8219339999999988,0.0
ZTF19abwamby,42,14,28,36.98887740029022,3.98042819974944,0.9707407997921109,0.8455559999999984,0.0
ZTF19abylxyt,13,6,7,30.942673600278795,5.9558449001051486,2.9015046500135213,1.204426999999999,0.0
ZTF19abyuzch,25,16,9,71.84534720005468,8.016250000335276,2.9921238501556218,2.717873000000001,0.0
ZTF19abymvpq,25,14,11,67.03072920022532,7.032372700050473,2.9757985998876393,2.770807999999999,0.0
ZTF19abyzuos,20,8,12,49.87410879973322,5.9874189998954535,2.942870399914682,1.9044160000000012,0.0
ZTF19abzfmak,16,9,7,46.97578709991649,9.995960600208491,2.9841088000684977,1.781572999999998,0.0
ZTF19abzgdfu,20,3,17,68.88471059966832,15.006863399874419,2.1364583000540733,0.7350269999999988,0.0
ZTF19abzwaen,16,6,10,47.73924769973382,6.990000000223517,3.0252546002157032,2.280387000000001,0.0
ZTF19abzhfjj,8,5,3,19.998854100238532,8.001122700050473,2.974722200073302,1.0619319999999988,0.0
ZTF19abzhvxk,18,10,8,45.9915046999231,6.001053199637681,2.992905099876225,2.0782230000000013,0.0
ZTF19abzhzet,8,5,3,30.970324099995196,10.962488400284201,3.0038541997782886,1.2036669999999994,0.0
ZTF19abzkexb,11,4,7,32.731145799625665,7.002673600334674,2.9839293998666108,0.8352560000000011,0.0
ZTF19abzkyjy,12,4,8,40.911307900212705,9.853587999939919,2.958946800325066,1.352292000000002,0.0
ZTF19abzkiuv,19,7,12,44.87943289987743,6.9116551000624895,2.9565682499669492,2.462716999999998,0.0
ZTF19abzlmwn,47,17,30,101.8382522999309,9.043541700113565,1.9350983498152345,3.156811000000001,0.0
ZTF19abzlsbl,27,10,17,48.89692129986361,11.99384260037914,0.9658564999699593,2.0058710000000026,0.0
ZTF19abzqkdz,16,5,11,45.940324099734426,6.959062499925494,3.0130440001375973,1.1117600000000003,0.0
ZTF19abzrdup,57,27,30,157.71886580018327,15.876388799864799,2.914409700082615,1.7605910000000016,0.0
ZTF19abzrhgq,66,30,36,1891.817997700069,1174.770763900131,2.908298599999398,4.3462309999999995,0.0
ZTF19abyflzw,102,49,53,50.73608799977228,14.969525499735028,0.024837900418788195,1.5295130000000015,0.0
ZTF19abzsitm,35,17,18,65.79184019984677,17.87377309985459,0.0759317500051111,2.125446,0.0
ZTF19abzsjpn,11,4,7,44.725914400070906,14.998946799896657,3.502517350250855,1.5091339999999995,0.0
ZTF19abzprpk,11,5,6,27.7525231000036,9.001134199555963,2.3331018502358347,1.402934000000002,0.0
ZTF19abzqwpr,13,6,7,32.90453700022772,7.075613500084728,2.9514815001748502,1.4642540000000004,0.0
ZTF19abnhegb,10,4,6,29.813865799922496,8.00203699991107,2.975624999962747,0.8164690000000014,0.0
ZTF19abzsnqm,9,6,3,21.745462999679148,8.08565969998017,1.483321749838069,1.0631190000000004,0.0
ZTF19abzvyew,11,4,7,31.04572909977287,7.870208399835974,2.9897916500922292,1.7777119999999975,0.0
ZTF19abzvvkb,20,8,12,43.836655100341886,5.931284700054675,2.9781018998473883,1.8109429999999982,0.0
ZTF19abzplvm,33,10,23,42.8383101997897,3.9987500002607703,0.9855728999245912,1.2978489999999994,0.0
ZTF19abztknu,92,34,58,151.68069449998438,18.95859960000962,0.14891200000420213,2.8491750000000025,0.0
ZTF19abzzgec,17,6,11,45.00869210017845,7.088252300396562,2.9489119998179376,1.3257379999999976,0.0
ZTF19abzzhgx,41,18,23,50.84732640022412,5.935428300406784,0.053813650039955974,2.154463,0.0
ZTF19abzzhsa,21,8,13,2317.853738400154,2273.8106597000733,2.9598611500114202,1.9205799999999975,0.0
ZTF19abzulhk,73,33,40,59.046643499750644,10.110567099880427,0.9562442498281598,2.374510000000001,0.0
ZTF19acaiylt,18,8,10,49.05306710023433,7.037928199861199,2.998657399788499,1.7524359999999994,0.0
ZTF19abzqywg,8,4,4,18.916608800180256,4.97646989999339,3.042696699965745,1.0599799999999995,0.0
ZTF19acanzwg,62,24,38,123.76795140001923,13.74459489993751,1.0161805995739996,2.247728000000002,0.0
ZTF19abzzuyl,27,6,21,86.9722222997807,22.906365800183266,1.9870138498954475,1.4628999999999976,0.0
ZTF19acasiwm,9,5,4,31.022928199730814,10.911215299740434,3.066886599874124,1.0048630000000003,0.0
ZTF19acapech,181,70,111,506.7544907000847,151.26100690010935,0.9783159499056637,2.6690819999999995,0.0
ZTF19acardcs,15,7,8,27.023391199763864,9.858124999795109,0.9709780500270426,1.3094399999999986,0.0
ZTF19acaotrk,17,7,10,40.02363430010155,7.955242999829352,2.9155903002247214,2.249845999999998,0.0
ZTF19acbhvgi,43,21,22,151.69753480004147,27.939687499776483,2.4757002000696957,2.3733699999999978,0.0
ZTF19acapeun,92,44,48,148.69668979989365,13.052882000338286,0.901122699957341,4.1749079999999985,0.0
ZTF19acblnop,10,3,7,34.93932870030403,9.010416700039059,3.035648100078106,1.7589940000000013,0.0
ZTF19acbiwjk,61,26,35,40.950451399665326,3.980428300332278,0.9693634000141174,1.819625000000002,0.0
ZTF19acazaug,80,39,41,85.90988429961726,18.95978010026738,0.9658681000582874,3.4218200000000003,0.0
ZTF19acbjlnt,20,9,11,34.06188660021871,6.992233800236136,0.9713310999795794,1.6119149999999998,0.0
ZTF19acaxcwg,54,25,29,94.92730319965631,8.959942100103945,0.9634142997674644,3.053929,0.0
ZTF19acbpzir,81,31,50,57.993287100456655,6.98112259991467,0.48401040001772344,2.3905249999999967,0.0
ZTF19acbkczc,19,7,12,46.86736109992489,4.964861100073904,2.9824826000258327,2.478918,0.0
ZTF19acbpwwg,25,11,14,42.807708399835974,5.868507000152022,0.986232650000602,2.174440999999998,0.0
ZTF19acbkyma,13,4,9,36.85107639990747,4.057453699875623,3.010190950008109,1.0636289999999988,0.0
ZTF19acbacvu,25,9,16,91.81940979976207,25.861168999690562,2.9880324001424015,2.6994240000000005,0.0
ZTF19acbvisk,32,10,22,116.79722229996696,15.01024299999699,2.9879050999879837,1.8046620000000004,0.0
ZTF19acbswdq,20,8,12,53.825104100164026,12.935925900004804,2.9611459001898766,1.832108999999999,0.0
ZTF19acchjle,20,9,11,55.85395829984918,6.977152799721807,2.9796874998137355,2.687493,0.0
ZTF19acblzux,8,4,4,10.06818290008232,3.993935199920088,0.06237269984558225,1.012288999999999,0.0
ZTF19acbmddl,15,7,8,37.04832180030644,5.97674770001322,2.9671585499309003,1.6668590000000023,0.0
ZTF19acbmjrp,20,7,13,54.87363430019468,6.999988399911672,2.961909699719399,1.6879349999999995,0.0
ZTF19acbmojx,17,6,11,37.06246529985219,6.0236921003088355,2.9645485999062657,1.211634,0.0
ZTF19acbmqpu,27,11,16,73.85517359990627,17.903495399747044,2.9420022999402136,2.4896710000000013,0.0
ZTF19acbonaa,33,8,25,125.67937499983236,43.959386500064284,2.0282928498927504,1.554196000000001,0.0
ZTF19acbmwtc,10,7,3,23.012233699671924,10.004363399930298,1.0193054997362196,1.2001939999999998,0.0
ZTF19acbmxky,20,11,9,43.96517360024154,10.028252299875021,1.0568287000060081,1.5017820000000022,0.0
ZTF19acbmxxh,11,6,5,29.0268287002109,5.992963000200689,2.993298599962145,1.166647000000001,0.0
ZTF19acbpqvc,26,14,12,79.89857639977708,22.011493099853396,2.937175899744034,2.847646000000001,0.0
ZTF19acbrola,10,6,4,24.955949100200087,4.927777799777687,2.99787040008232,1.4540170000000003,0.0
ZTF19acbrzzr,28,9,19,105.79545139987022,16.044722200371325,3.0357407997362316,1.060327000000001,0.0
ZTF19acazbqm,87,33,54,73.76413200004026,8.088495300151408,0.8581943998578936,3.3552680000000024,0.0
ZTF19acbunmk,25,11,14,78.7940278002061,23.926076400093734,2.946134249912575,3.158063000000002,0.0
ZTF19acbwilc,11,6,5,31.981631900183856,6.99149309983477,3.0098726502619684,1.0380420000000008,0.0
ZTF19acbwouf,58,27,31,122.9696181002073,15.963796299882233,0.9702662001363933,2.002147000000001,0.0
ZTF19acbqzvu,48,18,30,52.90827549993992,10.84732640022412,0.9017245001159608,1.7573280000000011,0.0
ZTF19acbykmk,17,7,10,45.93775469996035,9.040949100162834,2.9476620501372963,1.3072390000000027,0.0
ZTF19acckggd,23,11,12,40.97204860020429,6.020763900130987,1.015625,1.7158969999999982,0.0
ZTF19acbnhkd,24,9,15,55.83571759983897,6.9596295999363065,2.851817099843174,1.6241870000000027,0.0
ZTF19acbzgog,20,7,13,75.79851849982515,22.954479199834168,1.9454398001544178,1.443842,0.0
ZTF19acchaza,83,35,48,54.83913190010935,4.998935100156814,0.05530095030553639,2.2040139999999973,0.0
ZTF19accbeju,30,8,22,54.80303239962086,5.95467589981854,1.0117361000739038,1.5400400000000012,0.0
ZTF19acchink,29,14,15,31.960983799770474,3.9348726999014616,0.11439814977347851,1.6001730000000016,0.0
ZTF19acchtyp,28,10,18,54.77858790010214,6.883969900198281,1.8990162000991404,1.7187009999999994,0.0
ZTF19accjfgv,10,5,5,19.03199080005288,5.908923599869013,2.889907400123775,2.172357999999999,0.0
ZTF19accjnpz,16,7,9,46.87805559998378,8.920567099936306,2.9688772996887565,1.2180859999999996,0.0
ZTF19acdjiml,14,7,7,35.0725811002776,6.9652429996058345,2.9677893999032676,1.1768899999999967,0.0
ZTF19accmboe,33,18,15,51.97965270001441,6.971944400109351,0.9798727000597864,2.4118239999999993,0.0
ZTF19accmxtw,20,10,10,35.913321799598634,6.92980320006609,1.1405092999339104,1.9524229999999996,0.0
ZTF19accstol,14,5,9,37.02206020010635,6.050983800087124,2.9763078996911645,1.3933470000000021,0.0
ZTF19acctwpz,44,18,26,98.01798610016704,10.018761599902064,0.9861110998317599,1.8795589999999969,0.0
ZTF19acbpnii,12,5,7,32.870289399754256,11.864317200146616,2.948333299718797,1.179596,0.0
ZTF19accuyyg,15,5,10,34.85429400019348,7.877291700337082,2.9474999997764826,1.1661840000000012,0.0
ZTF19acdihrz,13,4,9,42.89868050022051,9.95591440005228,2.9943518498912454,1.3457030000000003,0.0
ZTF19acdsqir,43,13,30,48.80743050016463,4.999756900127977,0.8723263500723988,2.0127000000000024,0.0
ZTF18accjdgs,76,37,39,49.98998840013519,4.899097200017422,0.2020833999849856,1.5326650000000015,0.0
ZTF19acclzaw,10,4,6,27.91559029975906,6.999259299598634,2.9774652998894453,0.6769600000000011,0.0
ZTF19acdtmwh,10,4,6,30.044676000252366,11.976712899748236,2.991296300198883,0.9779890000000009,0.0
ZTF19acdubmt,14,7,7,40.02758099976927,11.976712899748236,2.984699100255966,1.0401620000000023,0.0
ZTF19acdtpow,17,8,9,47.935879699885845,10.016053200233728,2.9778241000603884,2.3666090000000004,0.0
ZTF19acdisjm,14,7,7,28.02981480024755,9.07590280007571,1.0249189999885857,0.938523,0.0
ZTF19acechlg,9,3,6,40.98924760008231,12.997303199954331,3.515121500007808,1.0514979999999987,0.0
ZTF19aceckht,19,6,13,90.0220487001352,15.864837999921292,4.490567149827257,2.1500190000000003,0.0
ZTF19accobqx,18,7,11,33.84942129999399,5.9117360999807715,2.8980903001502156,1.399906999999999,0.0
ZTF19acdabep,19,8,11,28.03714120015502,5.992048599757254,0.04843749990686774,2.0051399999999973,0.0
ZTF19acekbyz,14,6,8,33.038356400094926,5.032106400001794,2.986562500242144,1.2832539999999995,0.0
ZTF19acelcan,11,4,7,45.90011569997296,18.964236099738628,3.5280150501057506,2.140581000000001,0.0
ZTF19acctpgd,12,6,6,24.056747700087726,4.9889815002679825,2.9323495998978615,1.4525879999999987,0.0
ZTF19acennqf,11,5,6,22.963090300094336,3.9570485996082425,2.9601910000201315,1.5301600000000022,0.0
ZTF19aceqjqw,10,5,5,27.07121519977227,10.028252299875021,2.9584259004332125,1.1355670000000018,0.0
ZTF19aceqlxc,124,63,61,486.7973263999447,151.28405090002343,1.977106500416994,3.0446419999999996,0.0
ZTF19acgemzm,18,8,10,41.90965269971639,7.999756899662316,2.9765393999405205,1.7109629999999996,0.0
ZTF19aceshib,21,9,12,62.73739580018446,20.896215199958533,2.482424749992788,1.861536000000001,0.0
ZTF19acetxvq,60,27,33,61.9616434997879,13.923078699968755,0.9303588001057506,1.99531,0.0
ZTF19acewotx,39,21,18,40.044895799830556,4.937731400132179,0.972239599796012,1.319789,0.0
ZTF19acexijn,27,13,14,102.80924770003185,15.934120399877429,2.9994675999041647,3.5266420000000025,0.0
ZTF19acfejbj,20,10,10,40.90681710001081,6.875914399977773,2.965347200166434,2.440398000000002,0.0
ZTF19acftaml,10,5,5,22.91598379984498,4.057453699875623,2.9395600999705493,0.9732000000000021,0.0
ZTF19acgdfjt,15,4,11,31.995312500279397,4.009166699834168,2.965017400216311,1.4426869999999994,0.0
ZTF19acgonwy,19,7,12,29.03194440016523,6.0101272999309,0.9875057998578995,1.3102380000000018,0.0
ZTF19acdxlns,33,18,15,39.06636580033228,12.975185200106353,0.9711747500114143,1.3929229999999997,0.0
ZTF19aceuacu,47,22,25,34.94128469983116,6.96306709991768,0.9688484002836049,1.382283000000001,0.0
ZTF19acfecsg,8,4,4,18.941018600016832,4.1005671001039445,3.9107870999723673,0.5873509999999982,0.0
ZTF19acduqvr,11,6,5,24.911504600197077,3.995173600036651,2.9763368498533964,0.8629529999999974,0.0
ZTF19acfsteg,86,38,48,311.3090856000781,166.31721059978008,0.9239815003238618,4.338588999999999,0.0
ZTF19acftfav,43,20,23,97.92780089983717,11.91746520018205,0.988501199753955,1.9329929999999997,0.0
ZTF19acfthre,18,6,12,38.02824079990387,6.918009200133383,2.00009260000661,1.5213769999999975,0.0
ZTF19acewuwn,44,20,24,106.92090279981494,10.001736199948937,1.0664236000739038,1.2503449999999994,0.0
ZTF19acgcdas,13,4,9,36.91774300020188,9.96865739999339,2.96818285016343,1.0777970000000003,0.0
ZTF19acgaxej,16,5,11,38.89467590022832,5.880972200073302,2.9399999999441206,1.1687849999999997,0.0
ZTF19acfmwlh,20,8,12,38.90836800029501,5.9196991003118455,2.8818981000222266,2.010217000000001,0.0
ZTF19acfxbki,12,6,6,35.96196760004386,8.912233799695969,3.01879629958421,1.495398999999999,0.0
ZTF19acgcxop,21,10,11,36.862731399945915,6.0250463001430035,1.0237731500528753,1.6242540000000005,0.0
